country,date,precipitation,snow_depth,tavg,tmax,tmin
Norway,12/17/2016,3.474358974,89.20283019,1.442105263,3.924576271,0.105084746
Norway,12/18/2016,3.942857143,80.77669903,0.663157895,4.04137931,-1.181355932
Norway,12/19/2016,3.645787546,76.22807018,3.078947368,6.145614035,1.462711864
Norway,12/20/2016,0.557142857,70.00444444,3.021052632,6.734782609,1.251724138
Norway,12/21/2016,6.991941392,68.56950673,3.652631579,6.27826087,1.447008547
Norway,12/22/2016,8.521978022,75.33333333,1.905263158,4.600854701,0.19137931
Norway,12/23/2016,11.29267399,109.2488889,0.310526316,3.428448276,-1.332478632
Norway,12/24/2016,9.102197802,118.0588235,-0.121052632,4.084482759,-1.709565217
Norway,12/25/2016,8.612087912,131.8597285,1.178947368,4.670434783,-1.695762712
Norway,12/26/2016,10.06446886,131.5954545,-0.152631579,5.420689655,-2.432758621
Norway,12/27/2016,2.483150183,151.1885965,0.289473684,4.236206897,-1.81637931
Norway,12/28/2016,4.036630037,152.6171171,0.389473684,3.895726496,-2.08034188
Norway,12/29/2016,6.740659341,132.8844444,1.794736842,4.993965517,0.380508475
Norway,12/30/2016,14.91758242,118.5022026,3.184210526,7.394827586,1.137068966
Norway,12/31/2016,6.575824176,107.1238938,1.415789474,5.944444444,0.88245614
Norway,1/1/2017,3.246886447,121.036036,-1.684210526,3.019491525,-2.802586207
Norway,1/2/2017,3.019047619,147.753304,-4.747368421,-0.071551724,-6.184347826
Norway,1/3/2017,6.822710623,165.2,-5.1,-0.229661017,-7.222413793
Norway,1/4/2017,0.465201465,190.6726457,-7.336842105,-1.936206897,-9.648275862
Norway,1/5/2017,0.557142857,187.4222222,-9.494736842,-4.987288136,-13.32869565
Norway,1/6/2017,7.289338235,184.2105263,-3.431578947,0.636521739,-9.302542373
Norway,1/7/2017,1.724632353,177.2443439,-1.547368421,3.036206897,-3.202586207
Norway,1/8/2017,4.397426471,170.6863636,-1.347368421,3.199145299,-3.795762712
Norway,1/9/2017,8.136900369,162.40625,-0.873684211,3.963478261,-1.798275862
Norway,1/10/2017,9.906617647,152.8181818,-1.257894737,3.242735043,-2.190677966
Norway,1/11/2017,10.17095588,157.4598214,-0.189473684,3.121551724,-1.28173913
Norway,1/12/2017,4.138686131,186.6026786,-2.068421053,2.187931034,-2.737391304
Norway,1/13/2017,4.079927007,199.8640351,-3.594736842,0.180172414,-5.339316239
Norway,1/14/2017,2.626007326,234.7702703,-4.273684211,-0.562068966,-6.193043478
Norway,1/15/2017,0.942490842,255.490991,-5.605263158,-2.082905983,-8.100862069
Norway,1/16/2017,1.622992701,256.7955556,-4.261111111,-1.05826087,-9.249137931
Norway,1/17/2017,4.57919708,245.6756757,-1.657894737,1.692173913,-5.338461538
Norway,1/18/2017,7.605839416,216.1777778,-0.436842105,4.071794872,-1.721367521
Norway,1/19/2017,10.58394161,189.1585903,0.573684211,5.538983051,-1.406034483
Norway,1/20/2017,4.975182482,177.1725664,0.926315789,4.415254237,-0.134482759
Norway,1/21/2017,1.844160584,164.0454545,-0.105263158,3.990517241,-1.112173913
Norway,1/22/2017,3.659340659,159.7260274,-1.305263158,2.006837607,-2.736752137
Norway,1/23/2017,1.289338235,164.6017699,-2.257894737,1.70862069,-2.867521368
Norway,1/24/2017,1.766051661,156.3111111,-2.489473684,1.376521739,-5.232758621
Norway,1/25/2017,4.729520295,152.960177,1.384210526,5.752586207,-1.128205128
Norway,1/26/2017,2.88302583,138.7111111,0.363157895,5.647008547,-0.002608696
Norway,1/27/2017,0.199630996,133.8539823,-1.247368421,3.652542373,-1.886206897
Norway,1/28/2017,1.837269373,132.3468468,0.077777778,3.176521739,-2.175
Norway,1/29/2017,6.771691176,131.3946188,0.511111111,3.411016949,-1.025641026
Norway,1/30/2017,0.731501832,151.5695652,-1.716666667,2.313675214,-3.238793103
Norway,1/31/2017,0.527106227,149.9598214,-4.266666667,-0.364957265,-5.536521739
Norway,2/1/2017,1.712087912,150.40625,-4.1,-0.45826087,-5.751304348
Norway,2/2/2017,1.055311355,152.2566372,-0.772222222,1.45826087,-2.789830508
Norway,2/3/2017,0.726838235,152.0524017,-0.384210526,2.393103448,-1.162931034
Norway,2/4/2017,1.235793358,150.9910314,-0.484210526,2.138135593,-1.740350877
Norway,2/5/2017,0.791911765,159.1071429,0.636842105,2.043220339,-1.465254237
Norway,2/6/2017,0.674358974,165.4342105,-0.026315789,1.51779661,-2.257391304
Norway,2/7/2017,0.427472527,171.0714286,-4.194736842,-0.94173913,-6.714782609
Norway,2/8/2017,0.184249084,172.7066667,-6.863157895,-4.357627119,-9.130769231
Norway,2/9/2017,0.323809524,172.2222222,-5.989473684,-3.742735043,-9.090677966
Norway,2/10/2017,0.367765568,176.2608696,-4.826315789,-2.994827586,-7.570338983
Norway,2/11/2017,0.445054945,171.1460177,-4.131578947,-0.954237288,-7.312068966
Norway,2/12/2017,2.175824176,170.6711111,-2.547368421,1.511111111,-7.729059829
Norway,2/13/2017,0.811721612,162.6130435,-0.526315789,3.330769231,-3.321551724
Norway,2/14/2017,0.481318681,159.0352423,-2.189473684,3.225423729,-4.345299145
Norway,2/15/2017,1.683150183,159.8716814,-2.136842105,2.132758621,-5.28034188
Norway,2/16/2017,3.986446886,156.4361233,-0.978947368,2.960683761,-1.076724138
Norway,2/17/2017,2.384249084,153.6796537,-1.789473684,3.547008547,-2.123275862
Norway,2/18/2017,8.99010989,156.7264574,-2.110526316,2.339655172,-3.968644068
Norway,2/19/2017,8.137362637,159.955157,-1.157894737,3.424786325,-2.417391304
Norway,2/20/2017,8.589010989,162.3938053,-1.663157895,2.813793103,-2.097435897
Norway,2/21/2017,9.154945055,171.6044444,-2.042105263,1.780508475,-3.40173913
Norway,2/22/2017,4.876190476,202.7678571,-2.752631579,1.239316239,-4.098245614
Norway,2/23/2017,1.905860806,208.1165919,-4.463157895,0.036440678,-6.663793103
Norway,2/24/2017,1.913919414,225.4424779,-4.642105263,-0.222881356,-8.658119658
Norway,2/25/2017,8.010989011,233.9189189,-4.321052632,0.305172414,-8.256896552
Norway,2/26/2017,3.756043956,253.9819005,-2.889473684,2.544915254,-5.117094017
Norway,2/27/2017,6.06996337,248.9867841,-1.194736842,3.085470085,-3.785217391
Norway,2/28/2017,5.433455882,240.3524229,-1.005263158,2.572033898,-2.202542373
Norway,3/1/2017,1.176470588,247.6,-1.510526316,2.55,-2.423076923
Norway,3/2/2017,3.111029412,238.2142857,-3.173684211,1.660504202,-5.38487395
Norway,3/3/2017,1.138376384,249.1629956,-2.742105263,1.499166667,-5.309243697
Norway,3/4/2017,1.574169742,245.3811659,-2.131578947,1.101666667,-5.0025
Norway,3/5/2017,1.093726937,250.6696429,-2.247368421,1.09,-4.337931034
Norway,3/6/2017,0.112546125,254.6902655,-3.668421053,0.316666667,-5.409322034
Norway,3/7/2017,0.191512915,253.5585586,-4.936842105,-0.409166667,-8.215254237
Norway,3/8/2017,4.57896679,251.7533632,-4.378947368,-0.501680672,-8.824369748
Norway,3/9/2017,2.765555556,279.1155556,-1.926315789,1.974166667,-4.141176471
Norway,3/10/2017,1.311152416,274.3362832,-1.794736842,4.245378151,-4.371186441
Norway,3/11/2017,3.772962963,260.1312217,-2.336842105,3.976470588,-4.786440678
Norway,3/12/2017,1.514444444,257.5565611,-0.2,3.863865546,-0.875833333
Norway,3/13/2017,4.607777778,246.4888889,1.242105263,4.36302521,-0.752941176
Norway,3/14/2017,10.37333333,230.7737557,3.436842105,6.888333333,0.974789916
Norway,3/15/2017,5.798888889,223.7792793,2.378947368,5.773109244,0.911016949
Norway,3/16/2017,7.573703704,225.0855856,1,6.055833333,-0.740336134
Norway,3/17/2017,5.446468401,222.5947137,-0.305263158,4.7925,-1.11025641
Norway,3/18/2017,0.848518519,241.0859729,-2.957894737,2.545833333,-3.851694915
Norway,3/19/2017,3.444649446,236.4705882,-3.510526316,1.522689076,-6.899159664
Norway,3/20/2017,5.503333333,247.9646018,-0.057894737,4.363333333,-2.098333333
Norway,3/21/2017,3.752592593,235.1121076,0.694736842,4.715833333,-0.21512605
Norway,3/22/2017,2.750740741,237.5565611,-0.236842105,4.124166667,-2.087179487
Norway,3/23/2017,2.460594796,256.4,-0.915789474,3.714285714,-4.058823529
Norway,3/24/2017,4.439852399,260.5333333,-0.094736842,4.352941176,-2.812605042
Norway,3/25/2017,3.717343173,245.045045,2.557894737,7.056666667,-0.47
Norway,3/26/2017,2.585239852,217.4324324,3.678947368,9.554166667,1.857142857
Norway,3/27/2017,1.664575646,202.7876106,1.815789474,8.510833333,0.478991597
Norway,3/28/2017,1.01697417,189.2747748,-0.794736842,5.276666667,-1.68907563
Norway,3/29/2017,1.081111111,193.1651786,-2.110526316,3.525210084,-2.893220339
Norway,3/30/2017,6.207380074,191.4753363,-2.1,2.521848739,-4.308333333
Norway,3/31/2017,7.406617647,200.3039648,-0.036842105,4.814285714,-1.999166667
Norway,4/1/2017,3.932116788,186.7072072,1.626315789,7.536842105,0.775652174
Norway,4/2/2017,1.07189781,173.2837838,1.478947368,7.394827586,-0.472321429
Norway,4/3/2017,2.848540146,168.1184211,2.768421053,9.073913043,-0.893965517
Norway,4/4/2017,6.17919708,149.59375,2.836842105,8.049565217,1.9
Norway,4/5/2017,3.543430657,147.7085202,2.110526316,6.538793103,0.803448276
Norway,4/6/2017,8.527372263,145.061674,1.868421053,6.368103448,0.089565217
Norway,4/7/2017,1.757818182,142.0220264,2.447368421,7.670434783,0.433043478
Norway,4/8/2017,2.943636364,138.4117647,2.468421053,7.173043478,-0.408849558
Norway,4/9/2017,4.582181818,133.1917808,3.494736842,8.111206897,0.175
Norway,4/10/2017,4.302909091,131.5240175,2.710526316,7.096491228,1.24159292
Norway,4/11/2017,4.658181818,133.7733333,0.984210526,5.114782609,-1.023275862
Norway,4/12/2017,2.661818182,140.2177778,1.205263158,5.672173913,-1.372807018
Norway,4/13/2017,1.969818182,137.3257919,0.284210526,4.054782609,-0.851754386
Norway,4/14/2017,0.803272727,138.7342342,-0.563157895,4.038793103,-2.957391304
Norway,4/15/2017,1.891636364,134.2297297,-1.284210526,2.92,-3.585470085
Norway,4/16/2017,2.026181818,134.28125,-1.094736842,3.461206897,-3.593103448
Norway,4/17/2017,0.796,140.2723214,-0.905263158,4.036521739,-3.918584071
Norway,4/18/2017,0.594525547,137.0826087,-0.557894737,5.071551724,-5.118103448
Norway,4/19/2017,3.414233577,130.3141593,0.878947368,5.748695652,-3.118965517
Norway,4/20/2017,7.648905109,126.7105263,3.478947368,7.611304348,1.01637931
Norway,4/21/2017,5.075091575,129.5594714,2.373684211,6.75826087,-0.054867257
Norway,4/22/2017,3.116483516,136.7681818,1.884210526,5.993103448,-0.652212389
Norway,4/23/2017,6.246886447,140.7647059,0.189473684,4.786086957,-2.084210526
Norway,4/24/2017,2.796323529,159.4692982,-0.673684211,3.808695652,-2.776106195
Norway,4/25/2017,0.624354244,155.7802691,0.6,5.13826087,-2.585714286
Norway,4/26/2017,1.000367647,141.6547085,0.789473684,5.852631579,-3.218018018
Norway,4/27/2017,1.276470588,135.9192825,1.368421053,6.024347826,-2.324347826
Norway,4/28/2017,3.765808824,128.0829694,2.557894737,6.126956522,-2.306956522
Norway,4/29/2017,0.042279412,135.2036199,3.447368421,8.27826087,0.179464286
Norway,4/30/2017,0.518978102,122.027027,3.110526316,8.811304348,-2.311403509
Norway,5/1/2017,1.098909091,110.4954955,4.721052632,10.38220339,-0.113675214
Norway,5/2/2017,0.166545455,104.1409692,5.731578947,12.18050847,0.756779661
Norway,5/3/2017,0.084727273,91.91964286,5.631578947,11.72222222,1.667241379
Norway,5/4/2017,0.182545455,87.36607143,6.315789474,12.33760684,1.627966102
Norway,5/5/2017,0.275272727,75.94713656,7.342105263,14.20948276,3.370434783
Norway,5/6/2017,0.597090909,69.8206278,5.889473684,12.80084746,3.51965812
Norway,5/7/2017,0.557090909,67.93721973,3.242105263,10.03846154,2.329310345
Norway,5/8/2017,0.577090909,69.47368421,1.936842105,6.787288136,0.351724138
Norway,5/9/2017,2.433454545,66.95067265,1.589473684,6.26779661,-0.235087719
Norway,5/10/2017,4.431636364,69.10313901,1.352631579,5.588888889,-0.3
Norway,5/11/2017,0.467272727,72.04444444,2.168421053,6.343220339,0.006779661
Norway,5/12/2017,0.359272727,66.12334802,4.036842105,8.838135593,1.336752137
Norway,5/13/2017,2.209090909,60.27027027,5.452631579,10.46896552,1.515517241
Norway,5/14/2017,1.346181818,55.04504505,6.405263158,10.56752137,3.684482759
Norway,5/15/2017,1.418909091,49.68888889,6.373684211,11.62288136,4.215254237
Norway,5/16/2017,9.916727273,44.59459459,6.426315789,10.99401709,4.76779661
Norway,5/17/2017,10.34981818,40.63926941,8.189473684,13.44396552,6.553043478
Norway,5/18/2017,7.554744526,35.40540541,8.584210526,12.86779661,7.111111111
Norway,5/19/2017,0.280291971,30.30973451,8.542105263,14.31025641,6.247008547
Norway,5/20/2017,1.795985401,26.54545455,8.505263158,14.40508475,7.009565217
Norway,5/21/2017,3.081751825,23.31818182,7.710526316,13.23076923,6.294827586
Norway,5/22/2017,0.822710623,19.82142857,6.389473684,11.59745763,5.311111111
Norway,5/23/2017,0.641240876,18.5,7.015789474,13.67288136,3.480508475
Norway,5/24/2017,1.875912409,17.34234234,7.310526316,13.27033898,4.688034188
Norway,5/25/2017,2.844,16.45454545,7.473684211,12.39830508,5.702542373
Norway,5/26/2017,1.528727273,15.42222222,8.631578947,14.43589744,6.429310345
Norway,5/27/2017,1.312727273,15.0678733,10.43157895,17.78706897,6.606956522
Norway,5/28/2017,1.995272727,13.52941176,9.263157895,16.57692308,7.372413793
Norway,5/29/2017,1.146909091,14.69026549,7.768421053,13.73965517,6.396491228
Norway,5/30/2017,2.883636364,12.35294118,7.221052632,11.95169492,6.356521739
Norway,5/31/2017,1.895636364,11.5,6.773684211,11.27435897,4.990434783
Norway,6/1/2017,1.08,16.34684685,6.736842105,11.4279661,3.061864407
Norway,6/2/2017,3.468363636,14.51339286,7.405263158,11.64237288,4.856779661
Norway,6/3/2017,3.12,13.88127854,8.226315789,12.61864407,6.324576271
Norway,6/4/2017,4.568363636,12.82648402,8.357894737,12.17457627,7.232173913
Norway,6/5/2017,4.130181818,11.51834862,8.642105263,13.36440678,6.241880342
Norway,6/6/2017,4.354545455,9.772321429,11.34736842,15.83760684,7.307627119
Norway,6/7/2017,10.4350365,7.095454545,13.13333333,17.53333333,9.97826087
Norway,6/8/2017,3.221818182,5.475113122,12.63888889,16.81623932,9.901724138
Norway,6/9/2017,10.56436364,4.165919283,12.65555556,16.35258621,8.928205128
Norway,6/10/2017,2.768363636,3.054794521,11.59444444,15.85217391,9.962608696
Norway,6/11/2017,4.833818182,2.368181818,11.97222222,15.98173913,9.27079646
Norway,6/12/2017,3.779710145,1.933920705,10.81052632,15.55384615,9.289565217
Norway,6/13/2017,1.134782609,1.761261261,10.52105263,15.29043478,8.756034483
Norway,6/14/2017,0.597111913,1.626126126,11.43157895,16.56551724,8.431896552
Norway,6/15/2017,5.56534296,1.441441441,12.42631579,17.92136752,8.956410256
Norway,6/16/2017,3.16101083,1.396396396,11.25789474,16.0965812,10.18859649
Norway,6/17/2017,4.586281588,1.268867925,11.53684211,16.77094017,8.756410256
Norway,6/18/2017,3.273285199,1,11.93157895,16.48793103,10.60973451
Norway,6/19/2017,6.170036101,0.5,10.24210526,14.81810345,8.700877193
Norway,6/20/2017,3.483754513,0.374407583,9.378947368,13.36695652,7.051754386
Norway,6/21/2017,1.886231884,0.242857143,9.1,13.4957265,6.423931624
Norway,6/22/2017,1.286231884,0.047619048,9.873684211,13.85726496,7.449137931
Norway,6/23/2017,6.771480144,0.047169811,10.51578947,14.28376068,7.925217391
Norway,6/24/2017,5.705415162,0,10.94736842,15.22649573,8.218421053
Norway,6/25/2017,6.522382671,0.097087379,9.984210526,13.96434783,6.974137931
Norway,6/26/2017,2.418411552,0,9.868421053,13.97844828,7.970175439
Norway,6/27/2017,0.437906137,0,9.315789474,13.96923077,5.893103448
Norway,6/28/2017,0.336101083,0,10.7,16.35172414,5.923275862
Norway,6/29/2017,0.251449275,0,12.30526316,17.83448276,8.310344828
Norway,6/30/2017,0.013138686,0,14.08947368,20.92905983,9.167826087
Norway,7/1/2017,1.042545455,0,14.03684211,20.98695652,9.685964912
Norway,7/2/2017,5.574909091,0,12.68947368,18.02136752,10.60775862
Norway,7/3/2017,3.202909091,0,11.06842105,15.58974359,9.527586207
Norway,7/4/2017,1.076363636,0,10.45263158,15.01025641,7.713043478
Norway,7/5/2017,0.741818182,0,9.894736842,14.73157895,6.930357143
Norway,7/6/2017,0.486545455,0,10.48947368,15.43333333,6.042477876
Norway,7/7/2017,6.197810219,0,11.46315789,16.32123894,7.779824561
Norway,7/8/2017,3.253284672,0,11.42105263,16.21578947,9.703571429
Norway,7/9/2017,3.283941606,0,12.57368421,17.21217391,9.397391304
Norway,7/10/2017,3.137818182,0,12.72631579,16.99130435,10.35652174
Norway,7/11/2017,7.736,0,12.18421053,16.26842105,10.41327434
Norway,7/12/2017,4.897454545,0,11.17368421,15.24434783,9.403508772
Norway,7/13/2017,1.948,0,10.7,15.06347826,8.019298246
Norway,7/14/2017,2.044727273,0,10.97894737,15.61517857,7.276106195
Norway,7/15/2017,6.680727273,0,12.92631579,17.9387931,8.473275862
Norway,7/16/2017,6.326545455,0.100502513,13.06315789,18.1573913,10.7079646
Norway,7/17/2017,4.808,0,11.54736842,15.81293103,8.540517241
Norway,7/18/2017,1.142545455,0,11.89473684,16.29396552,8.955652174
Norway,7/19/2017,0.181090909,0,12.04736842,17.41130435,8.457391304
Norway,7/20/2017,1.441454545,0,13.88947368,19.89145299,8.332758621
Norway,7/21/2017,1.150364964,0,14.02631579,20.18017241,10.38173913
Norway,7/22/2017,0.487591241,0,14.44210526,19.70948276,11.1862069
Norway,7/23/2017,4.058029197,0,14.92105263,21.05344828,10.97631579
Norway,7/24/2017,2.086861314,0,14.26842105,19.97391304,11.72368421
Norway,7/25/2017,1.052919708,-0.098039216,14.43157895,20.49482759,11.04956522
Norway,7/26/2017,1.566788321,-0.098039216,14.31578947,19.47931034,11.39217391
Norway,7/27/2017,7.996715328,0.049019608,14.23157895,18.90347826,12.27767857
Norway,7/28/2017,2.508424908,0,13.51052632,18.4,11.36909091
Norway,7/29/2017,4.796350365,0.049019608,13.22105263,18.05263158,10.25526316
Norway,7/30/2017,7.415693431,0,12.86315789,17.31696429,10.74553571
Norway,7/31/2017,6.57810219,0.047169811,12.68947368,17.13965517,10.79115044
Norway,8/1/2017,5.683211679,0,13.23157895,17.50689655,10.54482759
Norway,8/2/2017,3.551824818,0,12.88947368,17.41111111,10.86173913
Norway,8/3/2017,9.433941606,0,12.87368421,17.55086207,9.139316239
Norway,8/4/2017,5.095620438,0.047393365,13.11052632,17.68290598,11.27863248
Norway,8/5/2017,7.937591241,0,13.08421053,17.51217391,11.03482143
Norway,8/6/2017,4.515328467,0,12.74210526,16.77948718,10.98596491
Norway,8/7/2017,5.871272727,0,12.07368421,16.40948276,9.628695652
Norway,8/8/2017,3.392727273,0,12.69473684,17.10434783,9.679824561
Norway,8/9/2017,7.946181818,0,12.28947368,16.58521739,10.25964912
Norway,8/10/2017,3.480656934,0,13.04736842,17.77692308,10.8826087
Norway,8/11/2017,4.940363636,0.093457944,13.34736842,17.68888889,10.26637931
Norway,8/12/2017,3.908,0,12.87368421,17.6034188,11.14122807
Norway,8/13/2017,4.483272727,0,10.92631579,15.25344828,8.206896552
Norway,8/14/2017,1.686181818,0,10.78947368,15.71880342,6.661206897
Norway,8/15/2017,11.3692029,0,11.45263158,15.96756757,9.547826087
Norway,8/16/2017,3.026449275,0,12.37894737,17.95775862,9.850877193
Norway,8/17/2017,8.524275362,2.890995261,12.27894737,17.34871795,9.44
Norway,8/18/2017,4.566181818,0,12.60526316,17.92521739,10.75175439
Norway,8/19/2017,8.690545455,0,12.19473684,16.8008547,10.94482759
Norway,8/20/2017,5.388686131,0,11.37368421,15.46239316,9.823275862
Norway,8/21/2017,1.322826087,0,10.81052632,15.01452991,9.660526316
Norway,8/22/2017,0.098550725,0,9.842105263,14.9991453,7.25862069
Norway,8/23/2017,0.644927536,0,9.852631579,15.46034483,6.176724138
Norway,8/24/2017,3.223550725,0,10.35263158,14.45555556,7.75042735
Norway,8/25/2017,1.281884058,0,10.11052632,14.8637931,7.485470085
Norway,8/26/2017,0.60326087,2.961165049,9.657894737,14.55042735,7.196551724
Norway,8/27/2017,0.060869565,2.536585366,10.18421053,16.22307692,6.28362069
Norway,8/28/2017,7.097463768,2.441314554,11.48947368,16.33965517,7.640517241
Norway,8/29/2017,3.576811594,0.047619048,12.24736842,16.11709402,11.58869565
Norway,8/30/2017,4.002898551,0,10.84210526,15.56666667,7.237068966
Norway,8/31/2017,3.118478261,0,9.810526316,14.46293103,8.329310345
Norway,9/1/2017,1.098188406,0,9.226315789,13.81428571,7.208256881
Norway,9/2/2017,0.646014493,0,9.968421053,15.24017857,6.478378378
Norway,9/3/2017,0.631521739,0,10.98421053,16.74732143,6.325892857
Norway,9/4/2017,1.450362319,0,11.18947368,16.17,7.92293578
Norway,9/5/2017,14.29855072,0,11.32631579,14.73394495,9.7
Norway,9/6/2017,7.366304348,0,11.50526316,14.95090909,10.46574074
Norway,9/7/2017,2.763405797,0,10.22631579,14.325,8.429357798
Norway,9/8/2017,7.237318841,0,9.910526316,13.75585586,7.382142857
Norway,9/9/2017,3.392391304,0,10.05789474,13.92142857,8.194594595
Norway,9/10/2017,8.625,0,10.42105263,13.81785714,8.257142857
Norway,9/11/2017,12.22608696,0.093023256,11.17368421,14.08849558,9.022321429
Norway,9/12/2017,7.092753623,0.047393365,11.25263158,14.66846847,9.301834862
Norway,9/13/2017,1.722826087,0,10.08947368,14.19107143,8.373214286
Norway,9/14/2017,2.464130435,0,9.505263158,13.67699115,7.29375
Norway,9/15/2017,2.063043478,0,8.9,13.45535714,6.672321429
Norway,9/16/2017,0.508333333,0,8.878947368,13.89473684,6.473451327
Norway,9/17/2017,1.076086957,0,8.810526316,12.84955752,5.95840708
Norway,9/18/2017,1.051811594,0,9.563157895,13.36491228,7.294736842
Norway,9/19/2017,4.342909091,0,8.821052632,12.35309735,7.583928571
Norway,9/20/2017,5.822181818,0.571428571,7.484210526,11.08230088,6.214545455
Norway,9/21/2017,2.357818182,0.046948357,8.105263158,10.98508772,5.801754386
Norway,9/22/2017,1.336861314,0,9.736842105,13.12831858,7.974107143
Norway,9/23/2017,0.490875912,0,10.43157895,14.1,8.150442478
Norway,9/24/2017,0.449635036,0,11.24736842,14.75178571,8.733928571
Norway,9/25/2017,0.255109489,0,11.78421053,15.41261261,9.681481481
Norway,9/26/2017,0.916058394,0,10.96315789,14.86106195,8.4875
Norway,9/27/2017,0.641240876,0,11.04736842,14.93982301,8.947321429
Norway,9/28/2017,0.285036496,0,10.85789474,14.27964602,9.601769912
Norway,9/29/2017,8.34379562,0,10.46315789,14.02342342,9.045945946
Norway,9/30/2017,11.41605839,0,10.13684211,13.79369369,8.958558559
Norway,10/1/2017,19.91970803,0,10,13.59636364,7.977678571
Norway,10/2/2017,11.94635036,0.140186916,9.626315789,13.22342342,8.718348624
Norway,10/3/2017,11.95164835,0.046948357,8.710526316,12.26696429,7.860185185
Norway,10/4/2017,6.716849817,0,6.873684211,10.21607143,5.621621622
Norway,10/5/2017,4.202197802,0,5.936842105,10.19910714,3.607142857
Norway,10/6/2017,3.746520147,0.088888889,6.457894737,10.88839286,3.909090909
Norway,10/7/2017,1.513553114,0.545454545,5.2,9.156880734,3.675
Norway,10/8/2017,0.559558824,0.7239819,5.242105263,9.874774775,1.932727273
Norway,10/9/2017,0.125367647,0.436681223,4.594736842,9.204504505,1.24587156
Norway,10/10/2017,4.05,0.575221239,4.494736842,7.740366972,1.572727273
Norway,10/11/2017,13.61439114,1.306306306,5.5,8.125892857,3.072321429
Norway,10/12/2017,3.347601476,1.155555556,6.005263158,9.45625,4.855963303
Norway,10/13/2017,9.746096654,1.184210526,6.194736842,9.530909091,2.827678571
Norway,10/14/2017,4.912639405,0.089285714,8.110526316,11.29009009,6.301818182
Norway,10/15/2017,5.602962963,0,8.1,10.79363636,5.622018349
Norway,10/16/2017,6.873234201,0,7.736842105,12.21834862,5.856481481
Norway,10/17/2017,8.720740741,0.92920354,6.472222222,8.796330275,4.841666667
Norway,10/18/2017,1.364814815,1.121076233,5.005555556,8.750925926,2.505660377
Norway,10/19/2017,1.44,1.145374449,3.352941176,6.949074074,0.65046729
Norway,10/20/2017,3.251672862,1.184210526,4.738888889,7.626851852,2.143518519
Norway,10/21/2017,6.313011152,1.590909091,5.8,8.282407407,4.733333333
Norway,10/22/2017,2.827509294,1.090909091,5.255555556,7.900925926,3.678095238
Norway,10/23/2017,5.201115242,1.504424779,3.231578947,5.977272727,1.780555556
Norway,10/24/2017,15.42703704,7.35426009,2.994444444,5.819266055,1.703603604
Norway,10/25/2017,9.048327138,31.16071429,3.911111111,6.787155963,2.775
Norway,10/26/2017,4.484814815,23.24444444,4.061111111,6.872727273,2.915740741
Norway,10/27/2017,12.17259259,19.15859031,4.538888889,7.023853211,2.40990991
Norway,10/28/2017,6.564074074,12.67420814,3.694444444,7.884545455,2.452777778
Norway,10/29/2017,3.414074074,19.76958525,1.405555556,4.913513514,0.448623853
Norway,10/30/2017,3.378597786,37.11111111,0.527777778,3.117142857,-1.286666667
Norway,10/31/2017,3.962313433,40.27027027,1.85,4.974545455,-0.878571429
Norway,11/1/2017,11.11598513,28.57142857,2.572222222,6.449074074,1.095412844
Norway,11/2/2017,1.40260223,16.91964286,2.75,7.584545455,1.003703704
Norway,11/3/2017,3.850929368,16.0619469,3.1,6.64954955,0.134545455
Norway,11/4/2017,10.12537313,12.4537037,3.238888889,6.515315315,2.074545455
Norway,11/5/2017,5.520817844,14.93087558,2.116666667,5.601818182,1.199082569
Norway,11/6/2017,1.472862454,22.12389381,1.711111111,4.74,-0.96146789
Norway,11/7/2017,2.114126394,24.28571429,2.411111111,5.858715596,-0.475454545
Norway,11/8/2017,7.570149254,23.03964758,3.861111111,6.768807339,1.411818182
Norway,11/9/2017,9.789925373,20.71111111,4.55,7.33364486,2.274285714
Norway,11/10/2017,7.155223881,29.64444444,2.111111111,4.67706422,-0.137037037
Norway,11/11/2017,5.864925373,43.59090909,0.783333333,3.213888889,-1.426168224
Norway,11/12/2017,3.514925373,48.86363636,0.938888889,3.631192661,-2.06
Norway,11/13/2017,3.550187266,53.14159292,0.522222222,3.137962963,-2.020952381
Norway,11/14/2017,6.069662921,65.7918552,0.172222222,2.624074074,-2.956074766
Norway,11/15/2017,2.823684211,67,1.027777778,3.968269231,-1.291262136
Norway,11/16/2017,10.82669173,64.17040359,0.422222222,4.591346154,-2.654285714
Norway,11/17/2017,8.919924812,69.86666667,0.144444444,3.803773585,-1.672115385
Norway,11/18/2017,4.606390977,91.84331797,-0.933333333,2.825,-2.719047619
Norway,11/19/2017,1.260150376,98.34862385,-2.205555556,1.301904762,-4.244660194
Norway,11/20/2017,0.407116105,95.08928571,-4.461111111,-1.136538462,-6.480769231
Norway,11/21/2017,2.920300752,93.1981982,-5.483333333,-2.650943396,-7.874038462
Norway,11/22/2017,20.74037736,118.9237668,-3.677777778,-0.86407767,-7.582242991
Norway,11/23/2017,10.80300752,151.8099548,0.677777778,4.320952381,-3.1875
Norway,11/24/2017,5.489473684,122.2222222,0.511111111,4.221153846,-1.216037736
Norway,11/25/2017,6.848120301,138.0555556,-0.005555556,2.913333333,-1.646728972
Norway,11/26/2017,3.248496241,142.037037,-0.216666667,2.669811321,-2.635576923
Norway,11/27/2017,3.767041199,140.3587444,-2.788888889,0.46,-4.438834951
