timestamp,target,segment
2017-01-24,954,Norway_KaggleRama_Kaggle Hat
2017-01-24,242,Norway_KaggleRama_Kaggle Sticker
2017-01-24,235,Sweden_KaggleMart_Kaggle Mug
2017-01-24,440,Sweden_KaggleMart_Kaggle Hat
2017-01-24,103,Sweden_KaggleMart_Kaggle Sticker
2017-01-24,418,Sweden_KaggleRama_Kaggle Mug
2017-01-24,741,Sweden_KaggleRama_Kaggle Hat
2017-01-24,176,Sweden_KaggleRama_Kaggle Sticker
2017-01-25,213,Finland_KaggleMart_Kaggle Mug
2017-01-25,353,Finland_KaggleMart_Kaggle Hat
2017-01-25,91,Finland_KaggleMart_Kaggle Sticker
2017-01-25,374,Finland_KaggleRama_Kaggle Mug
2017-01-25,621,Finland_KaggleRama_Kaggle Hat
2017-01-25,149,Finland_KaggleRama_Kaggle Sticker
2017-01-25,318,Norway_KaggleMart_Kaggle Mug
2017-01-25,560,Norway_KaggleMart_Kaggle Hat
2017-01-25,153,Norway_KaggleMart_Kaggle Sticker
2017-01-25,540,Norway_KaggleRama_Kaggle Mug
2017-01-25,968,Norway_KaggleRama_Kaggle Hat
2017-01-25,238,Norway_KaggleRama_Kaggle Sticker
2017-01-25,225,Sweden_KaggleMart_Kaggle Mug
2017-01-25,367,Sweden_KaggleMart_Kaggle Hat
2017-01-25,107,Sweden_KaggleMart_Kaggle Sticker
2017-01-25,407,Sweden_KaggleRama_Kaggle Mug
2017-01-25,720,Sweden_KaggleRama_Kaggle Hat
2017-01-25,190,Sweden_KaggleRama_Kaggle Sticker
2017-01-26,187,Finland_KaggleMart_Kaggle Mug
2017-01-26,321,Finland_KaggleMart_Kaggle Hat
2017-01-26,85,Finland_KaggleMart_Kaggle Sticker
2017-01-26,381,Finland_KaggleRama_Kaggle Mug
2017-01-26,597,Finland_KaggleRama_Kaggle Hat
2017-01-26,162,Finland_KaggleRama_Kaggle Sticker
2017-01-26,344,Norway_KaggleMart_Kaggle Mug
2017-01-26,602,Norway_KaggleMart_Kaggle Hat
2017-01-26,155,Norway_KaggleMart_Kaggle Sticker
2017-01-26,598,Norway_KaggleRama_Kaggle Mug
2017-01-26,1134,Norway_KaggleRama_Kaggle Hat
2017-01-26,273,Norway_KaggleRama_Kaggle Sticker
2017-01-26,245,Sweden_KaggleMart_Kaggle Mug
2017-01-26,405,Sweden_KaggleMart_Kaggle Hat
2017-01-26,119,Sweden_KaggleMart_Kaggle Sticker
2017-01-26,451,Sweden_KaggleRama_Kaggle Mug
2017-01-26,745,Sweden_KaggleRama_Kaggle Hat
2017-01-26,183,Sweden_KaggleRama_Kaggle Sticker
2017-01-27,210,Finland_KaggleMart_Kaggle Mug
2017-01-27,369,Finland_KaggleMart_Kaggle Hat
2017-01-27,87,Finland_KaggleMart_Kaggle Sticker
2017-01-27,408,Finland_KaggleRama_Kaggle Mug
2017-01-27,686,Finland_KaggleRama_Kaggle Hat
2017-01-27,163,Finland_KaggleRama_Kaggle Sticker
2017-01-27,339,Norway_KaggleMart_Kaggle Mug
2017-01-27,644,Norway_KaggleMart_Kaggle Hat
2017-01-27,155,Norway_KaggleMart_Kaggle Sticker
2017-01-27,555,Norway_KaggleRama_Kaggle Mug
2017-01-27,1076,Norway_KaggleRama_Kaggle Hat
2017-01-27,289,Norway_KaggleRama_Kaggle Sticker
2017-01-27,252,Sweden_KaggleMart_Kaggle Mug
2017-01-27,406,Sweden_KaggleMart_Kaggle Hat
2017-01-27,111,Sweden_KaggleMart_Kaggle Sticker
2017-01-27,404,Sweden_KaggleRama_Kaggle Mug
2017-01-27,749,Sweden_KaggleRama_Kaggle Hat
2017-01-27,194,Sweden_KaggleRama_Kaggle Sticker
2017-01-28,235,Finland_KaggleMart_Kaggle Mug
2017-01-28,466,Finland_KaggleMart_Kaggle Hat
2017-01-28,112,Finland_KaggleMart_Kaggle Sticker
2017-01-28,431,Finland_KaggleRama_Kaggle Mug
2017-01-28,779,Finland_KaggleRama_Kaggle Hat
2017-01-28,205,Finland_KaggleRama_Kaggle Sticker
2017-01-28,368,Norway_KaggleMart_Kaggle Mug
2017-01-28,705,Norway_KaggleMart_Kaggle Hat
2017-01-28,196,Norway_KaggleMart_Kaggle Sticker
2017-01-28,749,Norway_KaggleRama_Kaggle Mug
2017-01-28,1177,Norway_KaggleRama_Kaggle Hat
2017-01-28,316,Norway_KaggleRama_Kaggle Sticker
2017-01-28,299,Sweden_KaggleMart_Kaggle Mug
2017-01-28,513,Sweden_KaggleMart_Kaggle Hat
2017-01-28,136,Sweden_KaggleMart_Kaggle Sticker
2017-01-28,541,Sweden_KaggleRama_Kaggle Mug
2017-01-28,883,Sweden_KaggleRama_Kaggle Hat
2017-01-28,230,Sweden_KaggleRama_Kaggle Sticker
2017-01-29,251,Finland_KaggleMart_Kaggle Mug
2017-01-29,443,Finland_KaggleMart_Kaggle Hat
2017-01-29,110,Finland_KaggleMart_Kaggle Sticker
2017-01-29,453,Finland_KaggleRama_Kaggle Mug
2017-01-29,707,Finland_KaggleRama_Kaggle Hat
2017-01-29,195,Finland_KaggleRama_Kaggle Sticker
2017-01-29,438,Norway_KaggleMart_Kaggle Mug
2017-01-29,786,Norway_KaggleMart_Kaggle Hat
2017-01-29,188,Norway_KaggleMart_Kaggle Sticker
2017-01-29,667,Norway_KaggleRama_Kaggle Mug
2017-01-29,1155,Norway_KaggleRama_Kaggle Hat
2017-01-29,296,Norway_KaggleRama_Kaggle Sticker
2017-01-29,280,Sweden_KaggleMart_Kaggle Mug
2017-01-29,547,Sweden_KaggleMart_Kaggle Hat
2017-01-29,127,Sweden_KaggleMart_Kaggle Sticker
2017-01-29,505,Sweden_KaggleRama_Kaggle Mug
2017-01-29,820,Sweden_KaggleRama_Kaggle Hat
2017-01-29,243,Sweden_KaggleRama_Kaggle Sticker
2017-01-30,201,Finland_KaggleMart_Kaggle Mug
2017-01-30,355,Finland_KaggleMart_Kaggle Hat
2017-01-30,90,Finland_KaggleMart_Kaggle Sticker
2017-01-30,343,Finland_KaggleRama_Kaggle Mug
2017-01-30,596,Finland_KaggleRama_Kaggle Hat
2017-01-30,157,Finland_KaggleRama_Kaggle Sticker
2017-01-30,346,Norway_KaggleMart_Kaggle Mug
2017-01-30,589,Norway_KaggleMart_Kaggle Hat
2017-01-30,158,Norway_KaggleMart_Kaggle Sticker
2017-01-30,586,Norway_KaggleRama_Kaggle Mug
2017-01-30,931,Norway_KaggleRama_Kaggle Hat
2017-01-30,245,Norway_KaggleRama_Kaggle Sticker
2017-01-30,237,Sweden_KaggleMart_Kaggle Mug
2017-01-30,403,Sweden_KaggleMart_Kaggle Hat
2017-01-30,109,Sweden_KaggleMart_Kaggle Sticker
2017-01-30,425,Sweden_KaggleRama_Kaggle Mug
2017-01-30,734,Sweden_KaggleRama_Kaggle Hat
2017-01-30,184,Sweden_KaggleRama_Kaggle Sticker
2017-01-31,208,Finland_KaggleMart_Kaggle Mug
2017-01-31,371,Finland_KaggleMart_Kaggle Hat
2017-01-31,90,Finland_KaggleMart_Kaggle Sticker
2017-01-31,370,Finland_KaggleRama_Kaggle Mug
2017-01-31,611,Finland_KaggleRama_Kaggle Hat
2017-01-31,152,Finland_KaggleRama_Kaggle Sticker
2017-01-31,354,Norway_KaggleMart_Kaggle Mug
2017-01-31,561,Norway_KaggleMart_Kaggle Hat
2017-01-31,150,Norway_KaggleMart_Kaggle Sticker
2017-01-31,609,Norway_KaggleRama_Kaggle Mug
2017-01-31,1006,Norway_KaggleRama_Kaggle Hat
2017-01-31,257,Norway_KaggleRama_Kaggle Sticker
2017-01-31,241,Sweden_KaggleMart_Kaggle Mug
2017-01-31,407,Sweden_KaggleMart_Kaggle Hat
2017-01-31,98,Sweden_KaggleMart_Kaggle Sticker
2017-01-31,378,Sweden_KaggleRama_Kaggle Mug
2017-01-31,700,Sweden_KaggleRama_Kaggle Hat
2017-01-31,186,Sweden_KaggleRama_Kaggle Sticker
2017-02-01,222,Finland_KaggleMart_Kaggle Mug
2017-02-01,324,Finland_KaggleMart_Kaggle Hat
2017-02-01,93,Finland_KaggleMart_Kaggle Sticker
2017-02-01,372,Finland_KaggleRama_Kaggle Mug
2017-02-01,664,Finland_KaggleRama_Kaggle Hat
2017-02-01,167,Finland_KaggleRama_Kaggle Sticker
2017-02-01,328,Norway_KaggleMart_Kaggle Mug
2017-02-01,557,Norway_KaggleMart_Kaggle Hat
2017-02-01,156,Norway_KaggleMart_Kaggle Sticker
2017-02-01,624,Norway_KaggleRama_Kaggle Mug
2017-02-01,1004,Norway_KaggleRama_Kaggle Hat
2017-02-01,238,Norway_KaggleRama_Kaggle Sticker
2017-02-01,236,Sweden_KaggleMart_Kaggle Mug
2017-02-01,423,Sweden_KaggleMart_Kaggle Hat
2017-02-01,100,Sweden_KaggleMart_Kaggle Sticker
2017-02-01,418,Sweden_KaggleRama_Kaggle Mug
2017-02-01,773,Sweden_KaggleRama_Kaggle Hat
2017-02-01,187,Sweden_KaggleRama_Kaggle Sticker
2017-02-02,206,Finland_KaggleMart_Kaggle Mug
2017-02-02,368,Finland_KaggleMart_Kaggle Hat
2017-02-02,93,Finland_KaggleMart_Kaggle Sticker
2017-02-02,368,Finland_KaggleRama_Kaggle Mug
2017-02-02,604,Finland_KaggleRama_Kaggle Hat
2017-02-02,169,Finland_KaggleRama_Kaggle Sticker
2017-02-02,352,Norway_KaggleMart_Kaggle Mug
2017-02-02,595,Norway_KaggleMart_Kaggle Hat
2017-02-02,141,Norway_KaggleMart_Kaggle Sticker
2017-02-02,560,Norway_KaggleRama_Kaggle Mug
2017-02-02,1054,Norway_KaggleRama_Kaggle Hat
2017-02-02,270,Norway_KaggleRama_Kaggle Sticker
2017-02-02,230,Sweden_KaggleMart_Kaggle Mug
2017-02-02,467,Sweden_KaggleMart_Kaggle Hat
2017-02-02,99,Sweden_KaggleMart_Kaggle Sticker
2017-02-02,382,Sweden_KaggleRama_Kaggle Mug
2017-02-02,719,Sweden_KaggleRama_Kaggle Hat
2017-02-02,187,Sweden_KaggleRama_Kaggle Sticker
2017-02-03,222,Finland_KaggleMart_Kaggle Mug
2017-02-03,372,Finland_KaggleMart_Kaggle Hat
2017-02-03,96,Finland_KaggleMart_Kaggle Sticker
2017-02-03,340,Finland_KaggleRama_Kaggle Mug
2017-02-03,687,Finland_KaggleRama_Kaggle Hat
2017-02-03,169,Finland_KaggleRama_Kaggle Sticker
2017-02-03,356,Norway_KaggleMart_Kaggle Mug
2017-02-03,607,Norway_KaggleMart_Kaggle Hat
2017-02-03,157,Norway_KaggleMart_Kaggle Sticker
2017-02-03,599,Norway_KaggleRama_Kaggle Mug
2017-02-03,1050,Norway_KaggleRama_Kaggle Hat
2017-02-03,258,Norway_KaggleRama_Kaggle Sticker
2017-02-03,234,Sweden_KaggleMart_Kaggle Mug
2017-02-03,466,Sweden_KaggleMart_Kaggle Hat
2017-02-03,110,Sweden_KaggleMart_Kaggle Sticker
2017-02-03,473,Sweden_KaggleRama_Kaggle Mug
2017-02-03,737,Sweden_KaggleRama_Kaggle Hat
2017-02-03,220,Sweden_KaggleRama_Kaggle Sticker
2017-02-04,262,Finland_KaggleMart_Kaggle Mug
2017-02-04,489,Finland_KaggleMart_Kaggle Hat
2017-02-04,120,Finland_KaggleMart_Kaggle Sticker
2017-02-04,452,Finland_KaggleRama_Kaggle Mug
2017-02-04,769,Finland_KaggleRama_Kaggle Hat
2017-02-04,210,Finland_KaggleRama_Kaggle Sticker
2017-02-04,440,Norway_KaggleMart_Kaggle Mug
2017-02-04,699,Norway_KaggleMart_Kaggle Hat
2017-02-04,204,Norway_KaggleMart_Kaggle Sticker
2017-02-04,724,Norway_KaggleRama_Kaggle Mug
2017-02-04,1291,Norway_KaggleRama_Kaggle Hat
2017-02-04,323,Norway_KaggleRama_Kaggle Sticker
2017-02-04,312,Sweden_KaggleMart_Kaggle Mug
2017-02-04,570,Sweden_KaggleMart_Kaggle Hat
2017-02-04,128,Sweden_KaggleMart_Kaggle Sticker
2017-02-04,491,Sweden_KaggleRama_Kaggle Mug
2017-02-04,991,Sweden_KaggleRama_Kaggle Hat
2017-02-04,234,Sweden_KaggleRama_Kaggle Sticker
2017-02-05,251,Finland_KaggleMart_Kaggle Mug
2017-02-05,436,Finland_KaggleMart_Kaggle Hat
2017-02-05,116,Finland_KaggleMart_Kaggle Sticker
2017-02-05,440,Finland_KaggleRama_Kaggle Mug
2017-02-05,764,Finland_KaggleRama_Kaggle Hat
2017-02-05,196,Finland_KaggleRama_Kaggle Sticker
2017-02-05,431,Norway_KaggleMart_Kaggle Mug
2017-02-05,646,Norway_KaggleMart_Kaggle Hat
2017-02-05,173,Norway_KaggleMart_Kaggle Sticker
2017-02-05,725,Norway_KaggleRama_Kaggle Mug
2017-02-05,1345,Norway_KaggleRama_Kaggle Hat
2017-02-05,332,Norway_KaggleRama_Kaggle Sticker
2017-02-05,305,Sweden_KaggleMart_Kaggle Mug
2017-02-05,532,Sweden_KaggleMart_Kaggle Hat
2017-02-05,128,Sweden_KaggleMart_Kaggle Sticker
2017-02-05,498,Sweden_KaggleRama_Kaggle Mug
2017-02-05,961,Sweden_KaggleRama_Kaggle Hat
2017-02-05,224,Sweden_KaggleRama_Kaggle Sticker
2017-02-06,204,Finland_KaggleMart_Kaggle Mug
2017-02-06,360,Finland_KaggleMart_Kaggle Hat
2017-02-06,98,Finland_KaggleMart_Kaggle Sticker
2017-02-06,360,Finland_KaggleRama_Kaggle Mug
2017-02-06,632,Finland_KaggleRama_Kaggle Hat
2017-02-06,161,Finland_KaggleRama_Kaggle Sticker
2017-02-06,322,Norway_KaggleMart_Kaggle Mug
2017-02-06,566,Norway_KaggleMart_Kaggle Hat
2017-02-06,145,Norway_KaggleMart_Kaggle Sticker
2017-02-06,613,Norway_KaggleRama_Kaggle Mug
2017-02-06,1052,Norway_KaggleRama_Kaggle Hat
2017-02-06,265,Norway_KaggleRama_Kaggle Sticker
2017-02-06,243,Sweden_KaggleMart_Kaggle Mug
2017-02-06,430,Sweden_KaggleMart_Kaggle Hat
2017-02-06,101,Sweden_KaggleMart_Kaggle Sticker
2017-02-06,394,Sweden_KaggleRama_Kaggle Mug
2017-02-06,764,Sweden_KaggleRama_Kaggle Hat
2017-02-06,169,Sweden_KaggleRama_Kaggle Sticker
2017-02-07,204,Finland_KaggleMart_Kaggle Mug
2017-02-07,357,Finland_KaggleMart_Kaggle Hat
2017-02-07,92,Finland_KaggleMart_Kaggle Sticker
2017-02-07,377,Finland_KaggleRama_Kaggle Mug
2017-02-07,607,Finland_KaggleRama_Kaggle Hat
2017-02-07,160,Finland_KaggleRama_Kaggle Sticker
2017-02-07,323,Norway_KaggleMart_Kaggle Mug
2017-02-07,592,Norway_KaggleMart_Kaggle Hat
2017-02-07,149,Norway_KaggleMart_Kaggle Sticker
2017-02-07,573,Norway_KaggleRama_Kaggle Mug
2017-02-07,1064,Norway_KaggleRama_Kaggle Hat
2017-02-07,272,Norway_KaggleRama_Kaggle Sticker
2017-02-07,219,Sweden_KaggleMart_Kaggle Mug
2017-02-07,391,Sweden_KaggleMart_Kaggle Hat
2017-02-07,105,Sweden_KaggleMart_Kaggle Sticker
2017-02-07,412,Sweden_KaggleRama_Kaggle Mug
2017-02-07,764,Sweden_KaggleRama_Kaggle Hat
2017-02-07,182,Sweden_KaggleRama_Kaggle Sticker
2017-02-08,190,Finland_KaggleMart_Kaggle Mug
2017-02-08,395,Finland_KaggleMart_Kaggle Hat
2017-02-08,96,Finland_KaggleMart_Kaggle Sticker
2017-02-08,367,Finland_KaggleRama_Kaggle Mug
2017-02-08,629,Finland_KaggleRama_Kaggle Hat
2017-02-08,166,Finland_KaggleRama_Kaggle Sticker
2017-02-08,311,Norway_KaggleMart_Kaggle Mug
2017-02-08,559,Norway_KaggleMart_Kaggle Hat
2017-02-08,147,Norway_KaggleMart_Kaggle Sticker
2017-02-08,553,Norway_KaggleRama_Kaggle Mug
2017-02-08,1094,Norway_KaggleRama_Kaggle Hat
2017-02-08,232,Norway_KaggleRama_Kaggle Sticker
2017-02-08,215,Sweden_KaggleMart_Kaggle Mug
2017-02-08,446,Sweden_KaggleMart_Kaggle Hat
2017-02-08,101,Sweden_KaggleMart_Kaggle Sticker
2017-02-08,390,Sweden_KaggleRama_Kaggle Mug
2017-02-08,739,Sweden_KaggleRama_Kaggle Hat
2017-02-08,172,Sweden_KaggleRama_Kaggle Sticker
2017-02-09,211,Finland_KaggleMart_Kaggle Mug
2017-02-09,337,Finland_KaggleMart_Kaggle Hat
2017-02-09,99,Finland_KaggleMart_Kaggle Sticker
2017-02-09,338,Finland_KaggleRama_Kaggle Mug
2017-02-09,633,Finland_KaggleRama_Kaggle Hat
2017-02-09,172,Finland_KaggleRama_Kaggle Sticker
2017-02-09,347,Norway_KaggleMart_Kaggle Mug
2017-02-09,512,Norway_KaggleMart_Kaggle Hat
2017-02-09,152,Norway_KaggleMart_Kaggle Sticker
2017-02-09,574,Norway_KaggleRama_Kaggle Mug
2017-02-09,1096,Norway_KaggleRama_Kaggle Hat
2017-02-09,246,Norway_KaggleRama_Kaggle Sticker
2017-02-09,223,Sweden_KaggleMart_Kaggle Mug
2017-02-09,393,Sweden_KaggleMart_Kaggle Hat
2017-02-09,109,Sweden_KaggleMart_Kaggle Sticker
2017-02-09,427,Sweden_KaggleRama_Kaggle Mug
2017-02-09,715,Sweden_KaggleRama_Kaggle Hat
2017-02-09,177,Sweden_KaggleRama_Kaggle Sticker
2017-02-10,212,Finland_KaggleMart_Kaggle Mug
2017-02-10,379,Finland_KaggleMart_Kaggle Hat
2017-02-10,89,Finland_KaggleMart_Kaggle Sticker
2017-02-10,383,Finland_KaggleRama_Kaggle Mug
2017-02-10,630,Finland_KaggleRama_Kaggle Hat
2017-02-10,170,Finland_KaggleRama_Kaggle Sticker
2017-02-10,333,Norway_KaggleMart_Kaggle Mug
2017-02-10,685,Norway_KaggleMart_Kaggle Hat
2017-02-10,147,Norway_KaggleMart_Kaggle Sticker
2017-02-10,588,Norway_KaggleRama_Kaggle Mug
2017-02-10,1017,Norway_KaggleRama_Kaggle Hat
2017-02-10,247,Norway_KaggleRama_Kaggle Sticker
2017-02-10,234,Sweden_KaggleMart_Kaggle Mug
2017-02-10,445,Sweden_KaggleMart_Kaggle Hat
2017-02-10,118,Sweden_KaggleMart_Kaggle Sticker
2017-02-10,408,Sweden_KaggleRama_Kaggle Mug
2017-02-10,736,Sweden_KaggleRama_Kaggle Hat
2017-02-10,199,Sweden_KaggleRama_Kaggle Sticker
2017-02-11,249,Finland_KaggleMart_Kaggle Mug
2017-02-11,446,Finland_KaggleMart_Kaggle Hat
2017-02-11,122,Finland_KaggleMart_Kaggle Sticker
2017-02-11,461,Finland_KaggleRama_Kaggle Mug
2017-02-11,767,Finland_KaggleRama_Kaggle Hat
2017-02-11,219,Finland_KaggleRama_Kaggle Sticker
2017-02-11,437,Norway_KaggleMart_Kaggle Mug
2017-02-11,796,Norway_KaggleMart_Kaggle Hat
2017-02-11,193,Norway_KaggleMart_Kaggle Sticker
2017-02-11,740,Norway_KaggleRama_Kaggle Mug
2017-02-11,1133,Norway_KaggleRama_Kaggle Hat
2017-02-11,333,Norway_KaggleRama_Kaggle Sticker
2017-02-11,321,Sweden_KaggleMart_Kaggle Mug
2017-02-11,511,Sweden_KaggleMart_Kaggle Hat
2017-02-11,119,Sweden_KaggleMart_Kaggle Sticker
2017-02-11,508,Sweden_KaggleRama_Kaggle Mug
2017-02-11,968,Sweden_KaggleRama_Kaggle Hat
2017-02-11,236,Sweden_KaggleRama_Kaggle Sticker
2017-02-12,266,Finland_KaggleMart_Kaggle Mug
2017-02-12,510,Finland_KaggleMart_Kaggle Hat
2017-02-12,127,Finland_KaggleMart_Kaggle Sticker
2017-02-12,421,Finland_KaggleRama_Kaggle Mug
2017-02-12,823,Finland_KaggleRama_Kaggle Hat
2017-02-12,204,Finland_KaggleRama_Kaggle Sticker
2017-02-12,417,Norway_KaggleMart_Kaggle Mug
2017-02-12,767,Norway_KaggleMart_Kaggle Hat
2017-02-12,167,Norway_KaggleMart_Kaggle Sticker
2017-02-12,713,Norway_KaggleRama_Kaggle Mug
2017-02-12,1320,Norway_KaggleRama_Kaggle Hat
2017-02-12,306,Norway_KaggleRama_Kaggle Sticker
2017-02-12,279,Sweden_KaggleMart_Kaggle Mug
2017-02-12,540,Sweden_KaggleMart_Kaggle Hat
2017-02-12,130,Sweden_KaggleMart_Kaggle Sticker
2017-02-12,511,Sweden_KaggleRama_Kaggle Mug
2017-02-12,1045,Sweden_KaggleRama_Kaggle Hat
2017-02-12,228,Sweden_KaggleRama_Kaggle Sticker
2017-02-13,196,Finland_KaggleMart_Kaggle Mug
2017-02-13,346,Finland_KaggleMart_Kaggle Hat
2017-02-13,95,Finland_KaggleMart_Kaggle Sticker
2017-02-13,356,Finland_KaggleRama_Kaggle Mug
2017-02-13,650,Finland_KaggleRama_Kaggle Hat
2017-02-13,144,Finland_KaggleRama_Kaggle Sticker
2017-02-13,335,Norway_KaggleMart_Kaggle Mug
2017-02-13,578,Norway_KaggleMart_Kaggle Hat
2017-02-13,156,Norway_KaggleMart_Kaggle Sticker
2017-02-13,556,Norway_KaggleRama_Kaggle Mug
2017-02-13,983,Norway_KaggleRama_Kaggle Hat
2017-02-13,266,Norway_KaggleRama_Kaggle Sticker
2017-02-13,244,Sweden_KaggleMart_Kaggle Mug
2017-02-13,462,Sweden_KaggleMart_Kaggle Hat
2017-02-13,110,Sweden_KaggleMart_Kaggle Sticker
2017-02-13,422,Sweden_KaggleRama_Kaggle Mug
2017-02-13,801,Sweden_KaggleRama_Kaggle Hat
2017-02-13,180,Sweden_KaggleRama_Kaggle Sticker
2017-02-14,189,Finland_KaggleMart_Kaggle Mug
2017-02-14,381,Finland_KaggleMart_Kaggle Hat
2017-02-14,91,Finland_KaggleMart_Kaggle Sticker
2017-02-14,375,Finland_KaggleRama_Kaggle Mug
2017-02-14,702,Finland_KaggleRama_Kaggle Hat
2017-02-14,158,Finland_KaggleRama_Kaggle Sticker
2017-02-14,308,Norway_KaggleMart_Kaggle Mug
2017-02-14,615,Norway_KaggleMart_Kaggle Hat
2017-02-14,160,Norway_KaggleMart_Kaggle Sticker
2017-02-14,599,Norway_KaggleRama_Kaggle Mug
2017-02-14,1120,Norway_KaggleRama_Kaggle Hat
2017-02-14,268,Norway_KaggleRama_Kaggle Sticker
2017-02-14,244,Sweden_KaggleMart_Kaggle Mug
2017-02-14,423,Sweden_KaggleMart_Kaggle Hat
2017-02-14,106,Sweden_KaggleMart_Kaggle Sticker
2017-02-14,389,Sweden_KaggleRama_Kaggle Mug
2017-02-14,765,Sweden_KaggleRama_Kaggle Hat
2017-02-14,171,Sweden_KaggleRama_Kaggle Sticker
2017-02-15,200,Finland_KaggleMart_Kaggle Mug
2017-02-15,376,Finland_KaggleMart_Kaggle Hat
2017-02-15,93,Finland_KaggleMart_Kaggle Sticker
2017-02-15,302,Finland_KaggleRama_Kaggle Mug
2017-02-15,666,Finland_KaggleRama_Kaggle Hat
2017-02-15,163,Finland_KaggleRama_Kaggle Sticker
2017-02-15,311,Norway_KaggleMart_Kaggle Mug
2017-02-15,637,Norway_KaggleMart_Kaggle Hat
2017-02-15,149,Norway_KaggleMart_Kaggle Sticker
2017-02-15,605,Norway_KaggleRama_Kaggle Mug
2017-02-15,1093,Norway_KaggleRama_Kaggle Hat
2017-02-15,265,Norway_KaggleRama_Kaggle Sticker
2017-02-15,244,Sweden_KaggleMart_Kaggle Mug
2017-02-15,440,Sweden_KaggleMart_Kaggle Hat
2017-02-15,110,Sweden_KaggleMart_Kaggle Sticker
2017-02-15,433,Sweden_KaggleRama_Kaggle Mug
2017-02-15,754,Sweden_KaggleRama_Kaggle Hat
2017-02-15,190,Sweden_KaggleRama_Kaggle Sticker
2017-02-16,209,Finland_KaggleMart_Kaggle Mug
2017-02-16,363,Finland_KaggleMart_Kaggle Hat
2017-02-16,99,Finland_KaggleMart_Kaggle Sticker
2017-02-16,360,Finland_KaggleRama_Kaggle Mug
2017-02-16,650,Finland_KaggleRama_Kaggle Hat
2017-02-16,145,Finland_KaggleRama_Kaggle Sticker
2017-02-16,358,Norway_KaggleMart_Kaggle Mug
2017-02-16,608,Norway_KaggleMart_Kaggle Hat
2017-02-16,147,Norway_KaggleMart_Kaggle Sticker
2017-02-16,601,Norway_KaggleRama_Kaggle Mug
2017-02-16,1041,Norway_KaggleRama_Kaggle Hat
2017-02-16,273,Norway_KaggleRama_Kaggle Sticker
2017-02-16,239,Sweden_KaggleMart_Kaggle Mug
2017-02-16,448,Sweden_KaggleMart_Kaggle Hat
2017-02-16,99,Sweden_KaggleMart_Kaggle Sticker
2017-02-16,399,Sweden_KaggleRama_Kaggle Mug
2017-02-16,754,Sweden_KaggleRama_Kaggle Hat
2017-02-16,188,Sweden_KaggleRama_Kaggle Sticker
2017-02-17,214,Finland_KaggleMart_Kaggle Mug
2017-02-17,382,Finland_KaggleMart_Kaggle Hat
2017-02-17,99,Finland_KaggleMart_Kaggle Sticker
2017-02-17,352,Finland_KaggleRama_Kaggle Mug
2017-02-17,688,Finland_KaggleRama_Kaggle Hat
2017-02-17,186,Finland_KaggleRama_Kaggle Sticker
2017-02-17,337,Norway_KaggleMart_Kaggle Mug
2017-02-17,645,Norway_KaggleMart_Kaggle Hat
2017-02-17,152,Norway_KaggleMart_Kaggle Sticker
2017-02-17,645,Norway_KaggleRama_Kaggle Mug
2017-02-17,1115,Norway_KaggleRama_Kaggle Hat
2017-02-17,284,Norway_KaggleRama_Kaggle Sticker
2017-02-17,246,Sweden_KaggleMart_Kaggle Mug
2017-02-17,424,Sweden_KaggleMart_Kaggle Hat
2017-02-17,111,Sweden_KaggleMart_Kaggle Sticker
2017-02-17,446,Sweden_KaggleRama_Kaggle Mug
2017-02-17,833,Sweden_KaggleRama_Kaggle Hat
2017-02-17,208,Sweden_KaggleRama_Kaggle Sticker
2017-02-18,243,Finland_KaggleMart_Kaggle Mug
2017-02-18,489,Finland_KaggleMart_Kaggle Hat
2017-02-18,108,Finland_KaggleMart_Kaggle Sticker
2017-02-18,444,Finland_KaggleRama_Kaggle Mug
2017-02-18,876,Finland_KaggleRama_Kaggle Hat
2017-02-18,206,Finland_KaggleRama_Kaggle Sticker
2017-02-18,435,Norway_KaggleMart_Kaggle Mug
2017-02-18,795,Norway_KaggleMart_Kaggle Hat
2017-02-18,191,Norway_KaggleMart_Kaggle Sticker
2017-02-18,741,Norway_KaggleRama_Kaggle Mug
2017-02-18,1339,Norway_KaggleRama_Kaggle Hat
2017-02-18,327,Norway_KaggleRama_Kaggle Sticker
2017-02-18,305,Sweden_KaggleMart_Kaggle Mug
2017-02-18,536,Sweden_KaggleMart_Kaggle Hat
2017-02-18,123,Sweden_KaggleMart_Kaggle Sticker
2017-02-18,530,Sweden_KaggleRama_Kaggle Mug
2017-02-18,938,Sweden_KaggleRama_Kaggle Hat
2017-02-18,228,Sweden_KaggleRama_Kaggle Sticker
2017-02-19,264,Finland_KaggleMart_Kaggle Mug
2017-02-19,473,Finland_KaggleMart_Kaggle Hat
2017-02-19,112,Finland_KaggleMart_Kaggle Sticker
2017-02-19,425,Finland_KaggleRama_Kaggle Mug
2017-02-19,819,Finland_KaggleRama_Kaggle Hat
2017-02-19,226,Finland_KaggleRama_Kaggle Sticker
2017-02-19,423,Norway_KaggleMart_Kaggle Mug
2017-02-19,785,Norway_KaggleMart_Kaggle Hat
2017-02-19,197,Norway_KaggleMart_Kaggle Sticker
2017-02-19,719,Norway_KaggleRama_Kaggle Mug
2017-02-19,1290,Norway_KaggleRama_Kaggle Hat
2017-02-19,304,Norway_KaggleRama_Kaggle Sticker
